ORF_ID_transcript,ORF_ID_gene
ENST00000245817.4_309_800,ENSG00000125657.4_309_800
ENST00000313285.12_83_1717,ENSG00000125733.17_83_1717
ENST00000414706.2_241_1509,ENSG00000130544.11_241_1509
ENST00000359920.10_416_3772,ENSG00000104880.17_416_3772
ENST00000597229.1_171_1874,ENSG00000198816.6_171_1874
ENST00000264079.10_126_1865,ENSG00000090674.15_126_1865
ENST00000221249.10_432_4412,ENSG00000032444.15_432_4412
ENST00000414982.7_196_4320,ENSG00000032444.15_196_4320
ENST00000160298.8_102_3848,ENSG00000076826.9_102_3848
ENST00000594797.5_155_316,ENSG00000229833.9_155_316
ENST00000414284.6_24_1793,ENSG00000076944.15_24_1793
ENST00000597959.1_177_740,ENSG00000269711.1_177_740
ENST00000270530.8_368_2578,ENSG00000142459.8_368_2578
ENST00000306708.10_669_2489,ENSG00000171017.10_669_2489
ENST00000397979.3_55_1311,ENSG00000076984.17_55_1311
ENST00000221573.10_52_1053,ENSG00000104976.11_52_1053
ENST00000558331.5_460_1488,ENSG00000090661.11_460_1488
ENST00000301455.6_292_1389,ENSG00000167772.11_292_1389
ENST00000328024.10_219_872,ENSG00000185236.11_219_872
ENST00000348943.7_233_2305,ENSG00000099783.11_233_2305
ENST00000325495.8_42_2231,ENSG00000099783.11_42_2231
ENST00000247956.10_306_2090,ENSG00000130803.14_306_2090
ENST00000358666.7_185_403,ENSG00000198258.10_185_403
ENST00000247970.8_23_511,ENSG00000127445.13_23_511
ENST00000253110.15_299_1171,ENSG00000130813.17_299_1171
ENST00000428358.5_173_1732,ENSG00000243207.6_173_1732
ENST00000253107.11_107_1525,ENSG00000130810.19_107_1525
ENST00000307422.9_155_1087,ENSG00000105364.13_155_1087
ENST00000264832.7_326_1921,ENSG00000090339.8_326_1921
ENST00000612689.1_289_468,ENSG00000274425.1_289_468
ENST00000309469.8_174_1595,ENSG00000130734.9_174_1595
ENST00000407327.8_22_2133,ENSG00000129353.14_22_2133
ENST00000335757.9_377_2494,ENSG00000129353.14_377_2494
ENST00000449870.5_318_3011,ENSG00000129351.17_318_3011
ENST00000407004.7_251_2368,ENSG00000129351.17_251_2368
ENST00000589998.5_218_2323,ENSG00000129351.17_218_2323
ENST00000590261.5_1_2682,ENSG00000129351.17_1_2682
ENST00000250237.9_11_1219,ENSG00000213339.8_11_1219
ENST00000359692.10_151_2748,ENSG00000079805.16_151_2748
ENST00000408974.8_36_2633,ENSG00000079805.16_36_2633
ENST00000327064.8_191_2014,ENSG00000142453.11_191_2014
ENST00000270502.6_91_870,ENSG00000142444.6_91_870
ENST00000541122.6_490_5136,ENSG00000127616.17_490_5136
ENST00000589677.5_535_5178,ENSG00000127616.17_535_5178
ENST00000444061.7_301_4935,ENSG00000127616.17_301_4935
ENST00000590574.5_642_5279,ENSG00000127616.17_642_5279
ENST00000450717.7_205_5037,ENSG00000127616.17_205_5037
ENST00000558013.5_72_2645,ENSG00000130164.13_72_2645
ENST00000588790.5_517_1338,ENSG00000183401.11_517_1338
ENST00000588464.5_58_381,ENSG00000183401.11_58_381
ENST00000251473.9_377_1405,ENSG00000105520.10_377_1405
ENST00000588360.1_224_688,ENSG00000105520.10_224_688
ENST00000312423.2_60_746,ENSG00000173928.2_60_746
ENST00000592741.5_154_1758,ENSG00000130175.9_154_1758
ENST00000589838.5_1_1584,ENSG00000130175.9_1_1584
ENST00000585540.1_278_388,ENSG00000130175.9_278_388
ENST00000588174.1_465_1517,ENSG00000198551.9_465_1517
ENST00000357901.4_103_2181,ENSG00000197044.10_103_2181
ENST00000323169.9_695_1642,ENSG00000177599.12_695_1642
ENST00000304060.9_261_1949,ENSG00000171295.12_261_1949
ENST00000429654.6_201_1838,ENSG00000198429.9_201_1838
ENST00000340180.5_130_516,ENSG00000198429.9_130_516
ENST00000254321.9_204_2369,ENSG00000196757.7_204_2369
ENST00000590798.1_197_1378,ENSG00000267179.1_197_1378
ENST00000439326.7_176_2173,ENSG00000223547.9_176_2173
ENST00000464860.1_1159_2784,ENSG00000196646.11_1159_2784
ENST00000343325.8_163_1890,ENSG00000173875.13_163_1890
ENST00000418543.7_350_1294,ENSG00000123154.11_350_1294
ENST00000591090.5_103_1146,ENSG00000198356.11_103_1146
ENST00000302754.5_277_1317,ENSG00000171223.5_277_1317
ENST00000221486.4_95_991,ENSG00000104889.5_95_991
ENST00000251472.8_616_4749,ENSG00000105613.9_616_4749
ENST00000222214.9_212_1525,ENSG00000105607.12_212_1525
ENST00000316448.9_74_1324,ENSG00000179218.13_74_1324
ENST00000316856.7_128_1159,ENSG00000179262.9_128_1159
ENST00000292431.4_145_1707,ENSG00000160877.5_145_1707
ENST00000587885.1_229_897,ENSG00000160888.6_229_897
ENST00000586600.5_504_1691,ENSG00000104957.13_504_1691
ENST00000319545.12_184_1023,ENSG00000037757.13_184_1023
ENST00000040663.7_167_1147,ENSG00000037757.13_167_1147
ENST00000588234.5_311_607,ENSG00000104979.8_311_607
ENST00000593274.1_57_224,ENSG00000104979.8_57_224
ENST00000254323.6_190_3156,ENSG00000132003.9_190_3156
ENST00000318003.11_242_3094,ENSG00000132024.17_242_3094
ENST00000254337.10_22_1821,ENSG00000132017.10_22_1821
ENST00000263379.3_126_2033,ENSG00000104998.3_126_2033
ENST00000342216.8_32_2875,ENSG00000123143.12_32_2875
ENST00000215567.9_138_1061,ENSG00000099797.13_138_1061
ENST00000292530.10_530_2086,ENSG00000160961.11_530_2086
ENST00000342784.6_32_2236,ENSG00000105137.12_32_2236
ENST00000600440.5_30_2033,ENSG00000105137.12_30_2033
ENST00000300933.8_261_1004,ENSG00000167460.14_261_1004
ENST00000300935.7_274_894,ENSG00000167461.11_274_894
ENST00000586682.1_6_626,ENSG00000167461.11_6_626
ENST00000616645.4_532_1587,ENSG00000196684.12_532_1587
ENST00000263384.11_26_361,ENSG00000105058.11_26_361
ENST00000291439.7_450_1718,ENSG00000072958.8_450_1718
ENST00000429941.6_117_1226,ENSG00000072958.8_117_1226
ENST00000594035.5_386_1948,ENSG00000105072.8_386_1948
ENST00000187762.6_92_988,ENSG00000072954.6_92_988
ENST00000248054.9_22_3411,ENSG00000127511.9_22_3411
ENST00000594824.5_823_6618,ENSG00000099331.13_823_6618
ENST00000263897.9_105_824,ENSG00000053501.12_105_824
ENST00000215061.8_45_836,ENSG00000099330.8_45_836
ENST00000601043.5_88_1074,ENSG00000105393.15_88_1074
ENST00000595444.1_309_584,ENSG00000130312.6_309_584
ENST00000593466.5_138_443,ENSG00000130311.10_138_443
ENST00000600625.5_58_1470,ENSG00000130299.16_58_1470
ENST00000252595.11_98_2035,ENSG00000130304.16_98_2035
ENST00000252603.6_45_818,ENSG00000130313.6_45_818
ENST00000252599.8_121_1986,ENSG00000130309.10_121_1986
ENST00000544059.2_245_3334,ENSG00000130479.10_245_3334
ENST00000318683.6_346_1263,ENSG00000179913.10_346_1263
ENST00000445755.6_45_713,ENSG00000007080.10_45_713
ENST00000379656.7_184_1389,ENSG00000105643.9_184_1389
ENST00000262811.10_1_3927,ENSG00000099308.10_1_3927
ENST00000593731.1_729_2744,ENSG00000268173.3_729_2744
ENST00000593731.1_4184_4933,ENSG00000268173.3_4184_4933
ENST00000599612.2_101_718,ENSG00000254858.9_101_718
ENST00000269919.10_96_722,ENSG00000130517.13_96_722
ENST00000252809.3_33_956,ENSG00000130513.6_33_956
ENST00000430157.6_95_478,ENSG00000221983.7_95_478
ENST00000358607.10_78_680,ENSG00000006015.17_78_680
ENST00000597371.1_293_931,ENSG00000006015.17_293_931
ENST00000600490.5_204_1211,ENSG00000105696.8_204_1211
ENST00000598660.1_101_940,ENSG00000105696.8_101_940
ENST00000300976.8_91_1935,ENSG00000167487.11_91_1935
ENST00000321949.12_27_1928,ENSG00000105662.15_27_1928
ENST00000338797.10_26_1975,ENSG00000105662.15_26_1975
ENST00000262803.9_273_3626,ENSG00000005007.12_273_3626
ENST00000599848.5_210_3596,ENSG00000005007.12_210_3596
ENST00000247003.8_68_1516,ENSG00000105671.11_68_1516
ENST00000392335.6_403_1830,ENSG00000105676.13_403_1830
ENST00000303088.8_475_1254,ENSG00000064490.13_475_1254
ENST00000392324.8_199_909,ENSG00000064490.13_199_909
ENST00000262815.12_180_2018,ENSG00000129933.20_180_2018
ENST00000360315.7_313_2211,ENSG00000167491.17_313_2211
ENST00000404158.5_419_2320,ENSG00000167491.17_419_2320
ENST00000507754.8_485_916,ENSG00000186010.18_485_916
ENST00000555938.1_13_831,ENSG00000258674.5_13_831
ENST00000586018.5_190_3588,ENSG00000160161.9_190_3588
ENST00000291495.5_173_3553,ENSG00000160161.9_173_3553
ENST00000318110.9_169_1476,ENSG00000181896.11_169_1476
ENST00000261560.9_182_1891,ENSG00000118620.12_182_1891
ENST00000595401.1_85_408,ENSG00000118620.12_85_408
ENST00000600692.5_161_592,ENSG00000196705.8_161_592
ENST00000311048.11_145_1872,ENSG00000196705.8_145_1872
ENST00000311015.7_212_622,ENSG00000172687.13_212_622
ENST00000597810.5_131_517,ENSG00000172687.13_131_517
ENST00000613065.4_407_2260,ENSG00000213096.10_407_2260
ENST00000585603.5_2303_2962,ENSG00000105171.9_2303_2962
ENST00000436066.3_767_1303,ENSG00000166289.5_767_1303
ENST00000392271.5_298_1902,ENSG00000105176.17_298_1902
ENST00000574110.5_373_1857,ENSG00000105176.17_373_1857
ENST00000355898.5_186_3020,ENSG00000168813.16_186_3020
ENST00000392250.6_202_2346,ENSG00000178904.18_202_2346
ENST00000221784.8_170_430,ENSG00000105185.11_170_430
ENST00000397061.3_166_1125,ENSG00000213965.3_166_1125
ENST00000170564.6_315_3107,ENSG00000076650.6_315_3107
ENST00000253193.8_449_2512,ENSG00000130881.13_449_2512
ENST00000284000.8_663_1112,ENSG00000153879.8_663_1112
ENST00000544216.7_78_1466,ENSG00000257103.8_78_1466
ENST00000433627.9_76_1464,ENSG00000257103.8_76_1464
ENST00000299505.6_973_4083,ENSG00000166398.12_973_4083
ENST00000588991.6_46_1719,ENSG00000105220.14_46_1719
ENST00000246535.3_48_1121,ENSG00000126249.7_48_1121
ENST00000246548.8_71_1990,ENSG00000126261.12_71_1990
ENST00000505242.5_591_1691,ENSG00000089335.20_591_1691
ENST00000601142.1_238_2106,ENSG00000168661.14_238_2106
ENST00000411896.6_273_2192,ENSG00000089351.14_273_2192
ENST00000262626.6_826_2076,ENSG00000105707.13_826_2076
ENST00000435734.6_260_598,ENSG00000089356.18_260_598
ENST00000603181.5_49_555,ENSG00000089356.18_49_555
ENST00000392219.6_68_601,ENSG00000089327.14_68_601
ENST00000621372.4_224_2170,ENSG00000105699.16_224_2170
ENST00000360798.7_115_1857,ENSG00000105699.16_115_1857
ENST00000354900.7_108_1997,ENSG00000105699.16_108_1997
ENST00000343550.9_131_961,ENSG00000105698.15_131_961
ENST00000222305.7_44_1075,ENSG00000105698.15_44_1075
ENST00000246553.3_1_900,ENSG00000126266.3_1_900
ENST00000599180.2_114_1070,ENSG00000126262.4_114_1070
ENST00000222284.9_146_817,ENSG00000105677.11_146_817
ENST00000593027.6_141_590,ENSG00000105677.11_141_590
ENST00000587439.5_103_921,ENSG00000249115.8_103_921
ENST00000262633.8_106_1545,ENSG00000126254.11_106_1545
ENST00000420124.2_1_8145,ENSG00000272333.5_1_8145
ENST00000587708.6_684_986,ENSG00000205155.7_684_986
ENST00000591949.1_198_488,ENSG00000205155.7_198_488
ENST00000591613.2_294_989,ENSG00000188223.9_294_989
ENST00000378944.9_542_3823,ENSG00000004777.18_542_3823
ENST00000347900.10_220_1959,ENSG00000126259.19_220_1959
ENST00000360202.9_208_2322,ENSG00000126259.19_208_2322
ENST00000221891.8_193_2145,ENSG00000105290.11_193_2145
ENST00000586861.5_66_1997,ENSG00000105290.11_66_1997
ENST00000588831.5_1055_2938,ENSG00000126243.8_1055_2938
ENST00000378887.3_77_421,ENSG00000205138.3_77_421
ENST00000221855.7_576_1307,ENSG00000105254.11_576_1307
ENST00000246533.7_599_1402,ENSG00000126247.10_599_1402
ENST00000456324.5_1450_2325,ENSG00000167635.11_1450_2325
ENST00000592087.1_162_659,ENSG00000267309.1_162_659
ENST00000435416.1_1496_3142,ENSG00000161298.17_1496_3142
ENST00000360729.8_234_2030,ENSG00000189042.13_234_2030
ENST00000589046.1_379_1842,ENSG00000251247.10_379_1842
ENST00000337995.3_234_2279,ENSG00000197050.10_234_2279
ENST00000590503.5_225_1649,ENSG00000188283.11_225_1649
ENST00000592362.5_18_242,ENSG00000181666.17_18_242
ENST00000392153.7_174_2093,ENSG00000181666.17_174_2093
ENST00000436120.6_132_1934,ENSG00000189164.14_132_1934
ENST00000586475.5_288_1895,ENSG00000171827.10_288_1895
ENST00000592533.5_333_2312,ENSG00000171817.16_333_2312
ENST00000222345.10_510_5852,ENSG00000105738.10_510_5852
ENST00000301244.11_436_1191,ENSG00000167642.12_436_1191
ENST00000301246.9_102_419,ENSG00000167644.11_102_419
ENST00000312265.9_1563_3347,ENSG00000099338.22_1563_3347
ENST00000215071.8_256_1116,ENSG00000099341.11_256_1116
ENST00000355481.8_132_15230,ENSG00000196218.12_132_15230
ENST00000248342.8_173_826,ENSG00000178982.9_173_826
ENST00000252699.6_77_2809,ENSG00000130402.11_77_2809
ENST00000572515.5_82_1095,ENSG00000104825.16_82_1095
ENST00000407800.2_429_755,ENSG00000128626.11_429_755
ENST00000358301.7_141_1913,ENSG00000130669.17_141_1913
ENST00000314471.10_1039_3117,ENSG00000179134.15_1039_3117
ENST00000315588.9_113_712,ENSG00000063322.13_113_712
ENST00000597629.1_93_1070,ENSG00000128016.5_93_1070
ENST00000425673.5_977_5008,ENSG00000090924.14_977_5008
ENST00000458508.6_127_3837,ENSG00000090924.14_127_3837
ENST00000599117.5_368_3628,ENSG00000196235.13_368_3628
ENST00000544017.5_443_1501,ENSG00000105197.10_443_1501
ENST00000600437.1_96_1307,ENSG00000090932.10_96_1307
ENST00000360675.7_360_770,ENSG00000006659.12_360_770
ENST00000157812.6_199_1452,ENSG00000013275.7_199_1452
ENST00000593455.5_34_987,ENSG00000013275.7_34_987
ENST00000600094.5_314_2659,ENSG00000187187.13_314_2659
ENST00000409587.5_398_1867,ENSG00000105223.19_398_1867
ENST00000352632.7_879_7778,ENSG00000160460.15_879_7778
ENST00000291842.9_50_2170,ENSG00000160410.14_50_2170
ENST00000204005.13_544_4761,ENSG00000090006.17_544_4761
ENST00000595118.5_269_2176,ENSG00000090006.17_269_2176
ENST00000263370.2_103_2082,ENSG00000086544.2_103_2082
ENST00000243563.7_551_1396,ENSG00000077312.8_551_1396
ENST00000600729.1_585_815,ENSG00000268975.1_585_815
ENST00000594136.1_106_744,ENSG00000171570.10_106_744
ENST00000594136.1_1096_2217,ENSG00000171570.10_1096_2217
ENST00000310054.8_388_1728,ENSG00000167600.13_388_1728
ENST00000359092.7_1299_2813,ENSG00000167601.11_1299_2813
ENST00000392006.7_174_2741,ENSG00000105323.16_174_2741
ENST00000269967.3_123_1151,ENSG00000142039.3_123_1151
ENST00000540732.3_128_1564,ENSG00000255730.5_128_1564
ENST00000269980.6_369_1703,ENSG00000248098.11_369_1703
ENST00000598742.5_373_807,ENSG00000105372.6_373_807
ENST00000354532.7_149_2884,ENSG00000076928.17_149_2884
ENST00000359044.4_142_2829,ENSG00000105732.12_142_2829
ENST00000301215.7_289_2235,ENSG00000167625.10_289_2235
ENST00000572681.6_78_7610,ENSG00000079432.7_78_7610
ENST00000301204.7_42_1520,ENSG00000167619.11_42_1520
ENST00000251268.10_25_8535,ENSG00000105429.12_25_8535
ENST00000618265.4_57_1367,ENSG00000204936.9_57_1367
ENST00000612042.4_480_809,ENSG00000234465.10_480_809
ENST00000618787.4_499_2334,ENSG00000167637.16_499_2334
ENST00000587682.5_247_2031,ENSG00000159905.14_247_2031
ENST00000611002.4_265_1878,ENSG00000204920.10_265_1878
ENST00000429154.6_229_1650,ENSG00000159882.12_229_1650
ENST00000591793.1_84_1877,ENSG00000267022.1_84_1877
ENST00000591793.1_1927_3705,ENSG00000267022.1_1927_3705
ENST00000391960.3_38_1510,ENSG00000159885.13_38_1510
ENST00000336976.10_255_2375,ENSG00000267680.5_255_2375
ENST00000262894.10_281_2398,ENSG00000256294.7_281_2398
ENST00000592437.5_190_2289,ENSG00000263002.7_190_2289
ENST00000588883.5_3205_5262,ENSG00000167380.16_3205_5262
ENST00000391961.6_403_2553,ENSG00000131115.15_403_2553
ENST00000391958.6_146_2137,ENSG00000159915.12_146_2137
ENST00000344956.8_312_1391,ENSG00000073008.14_312_1391
ENST00000425690.7_312_1550,ENSG00000073008.14_312_1550
ENST00000403059.8_200_1303,ENSG00000073008.14_200_1303
ENST00000270279.7_64_1485,ENSG00000142273.10_64_1485
ENST00000270233.10_23_1906,ENSG00000187244.10_23_1906
ENST00000252485.8_352_1788,ENSG00000130202.9_352_1788
ENST00000252483.9_1_1614,ENSG00000130202.9_1_1614
ENST00000405636.6_105_1187,ENSG00000130204.12_105_1187
ENST00000252486.8_112_1062,ENSG00000130203.9_112_1062
ENST00000337392.9_151_2157,ENSG00000104853.15_151_2157
ENST00000221455.7_99_2120,ENSG00000104859.14_99_2120
ENST00000221462.8_365_2437,ENSG00000104866.10_365_2437
ENST00000262891.8_332_2587,ENSG00000007047.14_332_2587
ENST00000585434.5_95_1603,ENSG00000104892.16_95_1603
ENST00000309424.7_489_2018,ENSG00000117877.10_489_2018
ENST00000589804.1_7_1542,ENSG00000117877.10_7_1542
ENST00000245932.10_357_1496,ENSG00000125753.13_357_1496
ENST00000590918.5_100_1497,ENSG00000010310.8_100_1497
ENST00000012049.9_222_1367,ENSG00000011478.11_222_1367
ENST00000302177.2_318_1247,ENSG00000170608.2_318_1247
ENST00000595358.5_50_1585,ENSG00000104983.8_50_1585
ENST00000434646.6_313_681,ENSG00000204866.8_313_681
ENST00000012443.8_104_1600,ENSG00000011485.14_104_1600
ENST00000291295.13_200_646,ENSG00000160014.16_200_646
ENST00000318584.9_298_1782,ENSG00000181027.10_298_1782
ENST00000404338.7_4_4497,ENSG00000160007.18_4_4497
ENST00000270225.11_69_1106,ENSG00000142230.11_69_1106
ENST00000221922.10_223_1815,ENSG00000105321.12_223_1815
ENST00000328771.8_350_3778,ENSG00000134815.18_350_3778
ENST00000246802.9_39_1472,ENSG00000105373.18_39_1472
ENST00000612212.4_202_459,ENSG00000178980.14_202_459
ENST00000614654.1_183_2792,ENSG00000185453.12_183_2792
ENST00000270221.10_302_790,ENSG00000142227.10_302_790
ENST00000253237.9_234_1571,ENSG00000105447.12_234_1571
ENST00000452733.6_477_1673,ENSG00000105443.13_477_1673
ENST00000201586.6_938_1273,ENSG00000088002.11_938_1273
ENST00000245222.8_475_2328,ENSG00000063176.15_475_2328
ENST00000598574.1_932_1606,ENSG00000063176.15_932_1606
ENST00000425340.2_118_1146,ENSG00000176920.11_118_1146
ENST00000200453.5_345_2291,ENSG00000087074.7_345_2291
ENST00000405315.8_335_1717,ENSG00000104805.15_335_1717
ENST00000345358.11_53_628,ENSG00000087088.19_53_628
ENST00000293288.12_1_654,ENSG00000087088.19_1_654
ENST00000221413.10_654_1391,ENSG00000183207.13_654_1391
ENST00000221448.9_197_1480,ENSG00000104852.14_197_1480
ENST00000221459.6_45_665,ENSG00000104863.11_45_665
ENST00000334186.8_746_3931,ENSG00000177380.13_746_3931
ENST00000252826.9_127_3768,ENSG00000130529.15_127_3768
ENST00000293350.8_164_2569,ENSG00000161618.9_164_2569
ENST00000270625.6_84_557,ENSG00000142534.6_84_557
ENST00000426395.7_248_1342,ENSG00000104870.12_248_1342
ENST00000595881.1_977_1774,ENSG00000104870.12_977_1774
ENST00000270645.7_451_1431,ENSG00000142552.7_451_1431
ENST00000246794.9_203_775,ENSG00000126460.10_203_775
ENST00000418929.6_13_6120,ENSG00000126464.13_13_6120
ENST00000360565.7_125_4060,ENSG00000126461.14_125_4060
ENST00000391851.8_130_1188,ENSG00000126457.21_130_1188
ENST00000454376.6_10_1122,ENSG00000126457.21_10_1122
ENST00000598293.5_289_2697,ENSG00000169169.14_289_2697
ENST00000295404.9_462_1916,ENSG00000169169.14_462_1916
ENST00000354293.9_194_3031,ENSG00000196961.12_194_3031
ENST00000312865.10_54_2294,ENSG00000104973.16_54_2294
ENST00000391842.5_171_1418,ENSG00000104960.15_171_1418
ENST00000221543.9_300_2243,ENSG00000104946.12_300_2243
ENST00000595661.5_532_3108,ENSG00000142528.15_532_3108
ENST00000598205.5_141_6134,ENSG00000105357.15_141_6134
ENST00000598168.5_706_1536,ENSG00000131408.13_706_1536
ENST00000440232.6_54_3374,ENSG00000062822.12_54_3374
ENST00000595883.5_26_811,ENSG00000269404.6_26_811
ENST00000376918.7_47_808,ENSG00000161671.16_47_808
ENST00000334976.10_47_832,ENSG00000161671.16_47_832
ENST00000250340.8_336_1166,ENSG00000105472.12_336_1166
ENST00000262259.6_359_2491,ENSG00000105497.7_359_2491
ENST00000293471.10_680_2530,ENSG00000176024.17_680_2530
ENST00000322088.10_59_1825,ENSG00000105568.17_59_1825
ENST00000439461.5_44_1447,ENSG00000196214.10_44_1447
ENST00000468240.6_124_1671,ENSG00000198464.13_124_1671
ENST00000487863.5_628_2661,ENSG00000198482.11_628_2661
ENST00000391785.7_296_1522,ENSG00000167562.12_296_1522
ENST00000458035.1_280_3027,ENSG00000213799.11_280_3027
ENST00000396408.7_280_1686,ENSG00000196417.12_280_1686
ENST00000432094.6_308_2545,ENSG00000160336.14_308_2545
ENST00000396403.8_465_1979,ENSG00000198346.10_465_1979
ENST00000253144.13_1334_2722,ENSG00000130844.16_1334_2722
ENST00000336967.7_149_1114,ENSG00000179820.15_149_1114
ENST00000263431.3_283_2373,ENSG00000126583.10_283_2373
ENST00000391763.3_150_272,ENSG00000170906.15_150_272
ENST00000321030.8_350_1846,ENSG00000105618.13_350_1846
ENST00000221232.9_317_2575,ENSG00000088038.17_317_2575
ENST00000302937.8_188_1117,ENSG00000170892.10_188_1117
ENST00000429671.6_100_1044,ENSG00000170892.10_100_1044
ENST00000391752.5_116_697,ENSG00000170889.13_116_697
ENST00000301194.8_123_1475,ENSG00000167614.13_123_1475
ENST00000376514.6_139_2649,ENSG00000167615.16_139_2649
ENST00000543010.5_144_3329,ENSG00000022556.15_144_3329
ENST00000201647.10_387_2225,ENSG00000131037.14_387_2225
ENST00000309383.5_503_2611,ENSG00000160469.16_503_2611
ENST00000255613.7_348_1634,ENSG00000133247.13_348_1634
ENST00000291934.3_19_549,ENSG00000160472.4_19_549
ENST00000344063.6_630_1040,ENSG00000108107.14_630_1040
ENST00000558815.5_43_549,ENSG00000108107.14_43_549
ENST00000598519.1_566_3730,ENSG00000197483.9_566_3730
ENST00000205194.4_334_921,ENSG00000090971.4_334_921
ENST00000568956.1_487_3531,ENSG00000261221.3_487_3531
ENST00000587252.5_331_864,ENSG00000171425.9_331_864
ENST00000308964.7_289_1128,ENSG00000173581.7_289_1128
ENST00000450554.6_960_2372,ENSG00000063244.12_960_2372
ENST00000270460.10_339_2039,ENSG00000063245.14_339_2039
